Name,Scientific.Name,locality,Latitude - processed,Longitude - processed,Coordinate Uncertainty in Metres - parsed,IMCRA Region - parsed,State - parsed,Year - parsed,coordinate Uncertainty In Meters,Data Resource ID
"Oxypora lacera (Verrill, 1864)",Oxypora.lacera,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Pachyseris rugosa (Lamarck, 1801)",Pachyseris.rugosa,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Pavona cf. explanulata (Lamarck, 1816)",Pavona.explanulata,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Pavona varians Verrill, 1864",Pavona.varians,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Pectinia paeonia (Dana, 1846)",Pectinia.paeonia,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1976,300,dr684
"Plerogyra sinuosa (Dana, 1846)",Plerogyra.sinuosa,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Plesiastrea versipora (Lamarck, 1816)",Plesiastrea.versipora,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1976,300,dr684
"Podabacia crustacea (Pallas, 1766)",Podabacia.crustacea,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea.tayami,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha.robusta,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia.vitiensis,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Symphyllia agaricia Edwards & Haime, 1849",Symphyllia.agaricia,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Symphyllia radians Edwards & Haime, 1849",Symphyllia.radians,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Turbinaria peltata (Esper, 1794)",Turbinaria.peltata,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Anacropora forbesi Ridley, 1884",Anacropora.forbesi,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1983,1000,dr684
"Echinopora lamellosa (Esper, 1795)",Echinopora.lamellosa,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1976,1000,dr684
"Euphyllia (Euphyllia) glabrescens (Chamisso & Eysenhardt, 1821)",Euphyllia.glabrescens,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1979,1000,dr684
"Goniopora fruticosa Saville-Kent, 1893",Goniopora.fruticosa,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1981,1000,dr684
"Goniopora somaliensis Vaughan, 1907",Goniopora.somaliensis,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1981,1000,dr684
"Goniopora tenuidens Quelch, 1886",Goniopora.tenuidens,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1981,1000,dr684
"Turbinaria peltata (Esper, 1794)",Turbinaria.peltata,"Cateran Bay, Border Island, Whitsunday Islands",-20.16,149.02,1000,Northeast Shelf Province,Queensland,1979,1000,dr684
"Alveopora catalai Wells, 1968",Alveopora.catalai,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1981,300,dr684
"Alveopora spongiosa Dana, 1846",Alveopora.spongiosa,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1981,300,dr684
"Cynarina lacrymalis (Edwards & Haime, 1848)",Cynarina.lacrymalis,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Euphyllia (Euphyllia) glabrescens (Chamisso & Eysenhardt, 1821)",Euphyllia.glabrescens,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Plerogyra sinuosa (Dana, 1846)",Plerogyra.sinuosa,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia.cylindrica,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Turbinaria frondens (Dana, 1846)",Turbinaria.frondens,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,300,Northeast Shelf Province,Queensland,1979,300,dr684
"Alveopora allingi Hoffmeister, 1925",Alveopora.allingi,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1981,2000,dr684
"Alveopora fenestrata (Lamarck, 1816)",Alveopora.fenestrata,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1981,2000,dr684
"Cyphastrea serailia (ForskÇè_l, 1775)",Cyphastrea.serailia,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Echinophyllia aspera (Ellis & Solander, 1786)",Echinophyllia.aspera,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Fungia (Fungia) Fungites (Linnaeus, 1758)",Fungia.fungites,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Goniastrea pectinata (Ehrenberg, 1834)",Goniastrea.pectinata,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Goniopora stokesi Edwards & Haime, 1851",Goniopora.stokesi,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1981,2000,dr684
"Goniopora tenuidens Quelch, 1886",Goniopora.tenuidens,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1981,2000,dr684
"Leptoseris explanata Yabe & Sugiyama, 1941",Leptoseris.explanata,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Lobophyllia corymbosa (Forskal, 1775)",Lobophyllia.corymbosa,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Oulophyllia crispa (Lamarck, 1816)",Oulophyllia.crispa,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Pectinia lactuca (Pallas, 1766)",Pectinia.lactuca,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Porites (Porites) lutea Edwards & Haime, 1860",Porites.lutea,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1981,2000,dr684
"Symphyllia radians Edwards & Haime, 1849",Symphyllia.radians,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Turbinaria peltata (Esper, 1794)",Turbinaria.peltata,Between Haslewood and Whitsunday Islands,-20.283,149.06,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Euphyllia (Euphyllia) glabrescens (Chamisso & Eysenhardt, 1821)",Euphyllia.glabrescens,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
Euphyllia (Fimbriaphyllia) ancora,Euphyllia.ancora,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
Euphyllia (Fimbriaphyllia) divisa,Euphyllia.divisa,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
"Goniopora somaliensis Vaughan, 1907",Goniopora.somaliensis,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1981,1500,dr684
"Lobophyllia hataii Yabe, Sugiyama & Eguchi, 1936",Lobophyllia.hataii,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
"Mycedium elephantotus (Pallas, 1766)",Mycedium.elephantotus,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
"Plerogyra sinuosa (Dana, 1846)",Plerogyra.sinuosa,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
"Turbinaria frondens (Dana, 1846)",Turbinaria.frondens,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
"Turbinaria heronensis Wells, 1958",Turbinaria.heronensis,"Hazelwood Island (Whitsunday Islands), NW side",-20.25,149.07,1500,Northeast Shelf Province,Queensland,1979,1500,dr684
"Acropora (Acropora) aculeus (Dana, 1846)",Acropora.aculeus,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) austera (Dana, 1846)",Acropora.austera,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) clathrata (Brook, 1891)",Acropora.clathrata,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) danai (Edwards & Haime, 1860)",Acropora.abrotanoides,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) elseyi (Brook, 1892)",Acropora.elseyi,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) formosa (Dana, 1846)",Acropora.formosa,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) grandis (Brook, 1892)",Acropora.grandis,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) latistella (Brook, 1892)",Acropora.latistella,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) loripes (Brook, 1892)",Acropora.loripes,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) lutkeni Crossland, 1952",Acropora.lutkeni,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) nana (Studer, 1878)",Acropora.nana,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) nasuta (Dana, 1846)",Acropora.nasuta,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) secale (Studer, 1878)",Acropora.secale,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) subulata (Dana, 1846)",Acropora.subulata,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora.tenuis,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
Acropora (Acropora) verweyi,Acropora.verweyi,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora.longicyathus,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Astreopora myriophthalma (Lamarck, 1816)",Astreopora.myriophthalma,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Goniopora minor Crossland, 1952",Goniopora.minor,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1981,700,dr684
"Goniopora somaliensis Vaughan, 1907",Goniopora.somaliensis,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1981,700,dr684
"Goniopora tenuidens Quelch, 1886",Goniopora.tenuidens,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1981,700,dr684
"Montipora australiensis Bernard, 1897",Montipora.australiensis,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora crassituberculata Bernard, 1897",Montipora.crassituberculata,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora efflorescens Bernard, 1897",Montipora.efflorescens,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora foveolata (Dana, 1846)",Montipora.foveolata,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora grisea Bernard, 1897",Montipora.grisea,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora hispida (Dana, 1846)",Montipora.hispida,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora incrassata (Dana, 1846)",Montipora.incrassata,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora millepora Crossland, 1952",Montipora.millepora,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora mollis Bernard, 1897",Montipora.mollis,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora nodosa (Dana, 1846)",Montipora.nodosa,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Montipora verrucosa (Lamarck, 1816)",Montipora.verrucosa,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1983,700,dr684
"Porites (Porites) lichen Dana, 1846",Porites.lichen,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1981,700,dr684
"Porites (Porites) nigrescens Dana, 1848",Porites.nigrescens,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1981,700,dr684
"Porites (Porites) solida (Forskal, 1775)",Porites.solida,"South Islet, Willis Islands",-16.28,149.96,700,Northeast Province,,1981,700,dr684
"Pocillopora meandrina Dana, 1846",Pocillopora.meandrina,Willis Islet,-16.16,149.98,5000,Northeast Province,,1981,5000,dr684
"Acropora (Acropora) humilis (Dana, 1846)",Acropora.humilis,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1983,2000,dr684
"Acropora (Acropora) loripes (Brook, 1892)",Acropora.loripes,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1983,2000,dr684
"Acropora (Acropora) millepora (Ehrenberg, 1834)",Acropora.millepora,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1983,2000,dr684
"Acropora (Acropora) robusta (Dana, 1846)",Acropora.robusta,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1983,2000,dr684
"Alveopora spongiosa Dana, 1846",Alveopora.spongiosa,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1981,2000,dr684
"Astreopora listeri Bernard, 1896",Astreopora.listeri,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1983,2000,dr684
"Caulastrea furcata Dana, 1846",Caulastrea.furcata,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Coscinaraea columna (Dana, 1846)",Coscinaraea.columna,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Cynarina lacrymalis (Edwards & Haime, 1848)",Cynarina.lacrymalis,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Cyphastrea chalcidicum (ForskÇè_l, 1775)",Cyphastrea.chalcidicum,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Cyphastrea microphthalma (Lamarck, 1816)",Cyphastrea.microphthalma,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Cyphastrea serailia (ForskÇè_l, 1775)",Cyphastrea.serailia,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Diaseris fragilis Alcock, 1893",Diaseris.fragilis,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
Echinophyllia orpheensis nom. nov.,Echinophyllia.orpheensis,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Echinopora gemmacea (Lamarck, 1816)",Echinopora.gemmacea,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Echinopora horrida Dana, 1846",Echinopora.horrida,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Echinopora mammiformis (Nemenzo, 1959)",Echinopora.mammiformis,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Euphyllia (Euphyllia) glabrescens (Chamisso & Eysenhardt, 1821)",Euphyllia.glabrescens,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Favia favus (ForskÇè_l, 1775)",Favia.favus,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
Favia maxima,Favia.maxima,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Favia rotumana (Gardiner, 1899)",Favia.rotumana,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
Favia rotundata,Favia.rotundata,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Favia stelligera (Dana, 1846)",Favia.stelligera,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Favites complanata (Ehrenberg, 1834)",Favites.complanata,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1976,2000,dr684
"Fungia (Danafungia) danai Edwards & Haime, 1851",Fungia.repanda,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
"Fungia (Danafungia) horrida Dana, 1846",Fungia.horrida,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,Northeast Shelf Province,Queensland,1979,2000,dr684
