Scientific Name,Matched Scientific Name,Revised CTDB name,,Species - matched,locality,Latitude - original,Longitude - original,Year - parsed,el 954 chl,el 2097 salinity max,el 2096 salinity min,el 955 temp,el 947 turb
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,"The barrier reef NE from Murray Islands, W side",-9.868,144.16,1975,0.5219227,35.03,34.27,26.804718,0.07802746
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,Five km E of Bowl Reef,-18.5,147.57,1975,0.2767454,35.52,34.62,26.35337,0.050956603
"Psammocora contigua (Esper, 1797)",Psammocora contigua,Psammocora contigua,,Psammocora contigua,"Esk Island (Palm Islands), SW side",-18.774,146.522,1975,1.0441041,,,25.787212,0.11222704
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,Between two reefs of the barrier reef NE from Murray Islands,-9.901,144.184,1975,0.6182971,35.03,34.29,26.804718,0.0851733
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Houghton Island, W corner",-14.524,144.964,1975,1.4286817,35.44,34.719997,26.132479,0.11641185
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1975,0.95908695,,,25.8367,0.10684275
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Yorke Island, N side",-9.747,143.411,1975,0.5863644,35.28,34.03,27.562008,0.07994187
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Wheeler Reef, W side",-18.8,147.533,1975,0.26264694,35.53,34.559998,26.196846,0.049818214
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,Five km E of Bowl Reef,-18.5,147.57,1975,0.2767454,35.52,34.62,26.35337,0.050956603
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1975,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Lizard Island, N side",-14.658,145.448,1975,0.4461397,35.469997,34.739998,26.416006,0.06773445
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Cura•À_oa Island (Palm Islands), N side",-18.659,146.56,1975,0.41033953,35.57,34.48,25.956766,0.06353092
"Psammocora digitata Edwards & Haime, 1851",Psammocora digitata,Psammocora digitata,,Psammocora digitata,"Eclipse Island (Palm Islands), N side",-18.766,146.55,1975,0.764779,35.57,34.469997,25.787212,0.094535045
"Psammocora explanulata van der Horst, 1922",Psammocora explanulata,Cycloseris explanulata,,Psammocora explanulata,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1975,0.76855814,35.559998,34.48,26.037094,0.09267254
"Psammocora haimeana Edwards & Haime, 1851",Psammocora haimeana,Psammocora haimiana,,Psammocora haimeana,Yonge Reef,-14.693,145.657,1975,0.37388834,35.46,34.739998,26.630922,0.058236722
"Psammocora haimeana Edwards & Haime, 1851",Psammocora haimeana,Psammocora haimiana,,Psammocora haimeana,Tijou Reef,-13.166,143.95,1975,0.6841327,35.42,34.79,26.593689,0.08185032
"Psammocora nierstraszi van der Horst, 1921",Psammocora nierstraszi,Psammocora verrilli,,Psammocora nierstraszi,a reef between south Yule and Triangle Reef,-11.31,144.06,1975,0.86867464,35.329998,34.66,26.564762,0.080981165
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,"Frigate Cay, Swain Reef, NW side",-21.737,152.415,1975,0.41270313,35.559998,35.12,25.129614,0.063178934
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,"Florence Bay, Magnetic Island",-19.121,146.878,1975,0.6544703,,,25.936987,0.08390954
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,"Chinaman's Head, Lizard Island",-14.66,145.44,1975,0.4461397,35.469997,34.739998,26.368551,0.06773445
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,Between Bird Islet and South Island,-14.697,145.46,1975,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1975,,,,25.356184,
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,MacGillivray Reef,-14.651,145.491,1975,0.3675777,35.46,34.739998,26.456825,0.05905779
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,Swain Reefs,-21.2,152.566,1975,0.5828475,35.51,35.12,25.592916,0.076359786
"Psammocora profundacella Gardiner, 1898",Psammocora profundacella,Psammocora profundacella,,Psammocora profundacella,"Barber Islet, Palm Islands, NE side",-18.7757,146.6678,1975,,35.57,34.48,25.904774,
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,,Psammocora superficialis,Murray Islands,-9.91,144,1975,0.71387374,35.11,34.28,27.10331,0.09150131
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,,Psammocora superficialis,Solitary Islands,-29.93,153.4,1975,0.86878985,35.59,35.329998,21.888655,0.09560884
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,,Psammocora superficialis,Palm Islands,-18.71,146.57,1975,0.41033953,35.57,34.469997,25.930231,0.06353092
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,,Psammocora superficialis,Minnie Waters,-29.779,153.305,1975,,35.579998,35.32,21.599869,
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Eclipse Island (Palm Islands), N side",-18.766,146.55,1979,0.764779,35.57,34.469997,25.787212,0.094535045
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Thursday Island, SW corner",-10.59,142.2,1979,1.2049596,35.53,33.69,27.179926,0.117199086
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Pelorus Island, Palm Islands, W",-18.551,146.488,1979,0.5267805,,,26.082157,0.07264904
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Orpheus Island (Palm Islands), W side",-18.6,146.483,1979,0.76855814,35.559998,34.469997,25.941769,0.09267254
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1979,,,,25.356184,
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,1979,0.3650938,,,25.600386,0.059541713
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"Thursday Island, E end",-10.57,142.23,1979,,,,27.461004,
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,,Pseudosiderastrea tayamai,"A plug reefs S of Ribbon Reef, N side",-14.93,145.678,1979,0.34062538,35.48,34.739998,26.49346,0.057310592
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Maer Island (Murray Islands), E side",-9.912,144.066,1979,0.81454706,35.079998,34.29,26.851397,0.09687211
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Yorke Island, N side",-9.747,143.411,1979,0.5863644,35.28,34.03,27.562008,0.07994187
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Dewar Island (Murray Islands), SE side",-9.912,144.018,1979,0.71387374,35.1,34.29,26.946064,0.09150131
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1979,0.76855814,35.559998,34.48,26.037094,0.09267254
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1979,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Ribbon Reef,-14.826,145.721,1979,0.57929885,35.469997,34.739998,26.645742,0.069430314
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Great Detached Reef,-11.694,144.028,1979,0.48999563,35.38,34.7,26.695108,0.062372394
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1979,0.95908695,,,25.8367,0.10684275
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Lizard Island, SE side",-14.68,145.472,1979,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Bewick Island, NE corner",-14.4255,144.8168,1979,0.6497173,35.42,34.68,26.18764,0.08600134
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"The barrier reef NE from Murray Islands, W side",-9.868,144.16,1979,0.5219227,35.03,34.27,26.804718,0.07802746
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Pompey Complex,-20.976,150.527,1979,0.503741,35.57,35.02,25.278969,0.071129635
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Lizard Island lagoon, between South Island and Palfrey Island",-14.696,145.451,1979,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Jewell Reef,-14.368,145.373,1979,0.14617366,35.43,34.76,26.676342,0.037831426
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Lizard Island, NE side",-14.65,145.462,1979,0.3675777,35.46,34.739998,26.416006,0.05905779
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Black Rocks, E side",-9.166,143.833,1979,0.8813234,34.829998,33.79,27.735504,0.0987849
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Frigate Cay, Swain Reef, NW side",-21.737,152.415,1979,0.41270313,35.559998,35.12,25.129614,0.063178934
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1979,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Ribbon Reef, S",-14.925,145.702,1979,0.34062538,35.48,34.739998,26.49346,0.057310592
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Bushy Island-Redbill Reef, N end",-20.943,150.072,1979,0.36793962,35.57,34.98,25.37782,0.05858842
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,1979,0.3650938,,,25.600386,0.059541713
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Tijou Reef,-13.166,143.95,1979,0.6841327,35.42,34.79,26.593689,0.08185032
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Wistari Reef, in channel adjacent to Heron Is",-23.449,151.905,1979,0.37790072,35.71,35.1,24.34621,0.06308836
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Low Isles, N side",-16.383,145.566,1979,0.7202244,35.5,34.68,26.235575,0.09003542
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Turtle Backed Island, W side (i used pos for Yam Island, Charlie confirmed)",-9.901,142.784,1979,0.7221744,35.489998,33.76,27.629541,0.09416797
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Dewar Island (Murray Islands), S side",-9.918,144,1979,0.71387374,35.11,34.29,26.946064,0.09150131
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Falcon Island (Palm Islands), SW end",-18.772,146.532,1979,1.0441041,35.57,34.46,25.787212,0.11222704
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Esk Island (Palm Islands), SW side",-18.774,146.522,1979,1.0441041,,,25.787212,0.11222704
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"A plug reefs S of Ribbon Reef, N side",-14.93,145.678,1979,0.34062538,35.48,34.739998,26.49346,0.057310592
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Cura•À_oa Island (Palm Islands), N side",-18.659,146.56,1979,0.41033953,35.57,34.48,25.956766,0.06353092
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,MacGillivray Reef,-14.651,145.491,1979,0.3675777,35.46,34.739998,26.456825,0.05905779
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"The barrier reef NE from Murray Islands, W",-9.893,144.181,1979,0.6182971,35.03,34.28,26.804718,0.0851733
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,"Pompey Complex, SE end",-21.013,150.516,1979,0.503741,35.57,35.02,25.249443,0.071129635
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Bramble Cay,-9.143,143.874,1979,0.9387692,34.8,33.77,27.741423,0.09596497
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,,Sandalolitha robusta,Swain Reef,-21.833,151.8,1979,0.55869067,35.6,35.07,25.118498,0.07361401
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Britomart Reef, NW side",-18.199,146.809,1979,0.47063765,35.54,34.55,26.26456,0.068078116
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Barber Islet, Palm Islands, NE side",-18.776,146.6667,1979,,35.57,34.48,25.904774,
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Turtle Backed Island, W side (i used pos for Yam Island, Charlie confirmed)",-9.901,142.784,1979,0.7221744,35.489998,33.76,27.629541,0.09416797
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,Between Maer and Dewar Islands (Murray Islands),-9.937,143.984,1979,0.71387374,35.12,34.29,26.946064,0.09150131
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"A plug reefs S of Ribbon Reef, N side",-14.93,145.678,1979,0.34062538,35.48,34.739998,26.49346,0.057310592
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Corbett Reef, W end",-13.943,144.237,1979,0.6563548,35.36,34.61,26.341537,0.08537894
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,Maer Island (Murray Island) S point,-9.926,144.053,1979,0.81454706,35.09,34.3,26.875303,0.09687211
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Low Isles, W side",-16.388,145.557,1979,0.7202244,35.5,34.68,26.228045,0.09003542
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Pearce Cay, S side",-9.516,143.292,1979,0.7064833,35.219997,33.829998,27.81051,0.089534104
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,Wai-Weer Island,-10.57,142.176,1979,1.2049596,35.53,33.68,27.37781,0.117199086
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Warrior Reef, SE corner",-9.8,143.02,1979,1.0499648,35.41,33.85,27.727795,0.11430453
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Howick Island, W corner",-14.498,144.952,1979,1.3772696,35.44,34.719997,26.132479,0.11994572
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Whitehaven Bay, Whitsunday Island",-20.269,149.045,1979,0.5620366,35.489998,34.649998,25.288351,0.08063255
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Britomart Reef, S side",-18.232,146.638,1979,0.3459876,35.54,34.53,26.272865,0.05736161
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Bushy Island-Redbill Reef, N end",-20.943,150.072,1979,0.36793962,35.57,34.98,25.37782,0.05858842
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1979,,,,25.356184,
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,,Scapophyllia cylindrica,Ribbon Reef,-14.826,145.721,1979,0.57929885,35.469997,34.739998,26.645742,0.069430314
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,Scolymia,,,"Dewar Island (Murray Islands), S side",-9.918,144,1979,0.71387374,35.11,34.29,26.946064,0.09150131
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,Scolymia,,,Jewell Reef,-14.368,145.373,1979,0.14617366,35.43,34.76,26.676342,0.037831426
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,Scolymia,,,"Elk Cliff, Great Palm Island",-18.68,146.59,1979,0.41033953,35.57,34.48,25.965076,0.06353092
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,Scolymia,,,Anchor Cay,-9.361,144.098,1979,0.40035033,34.829998,33.94,27.523998,0.066249594
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,Scolymia,,,"Frigate Cay, Swain Reef, NW side",-21.737,152.415,1979,0.41270313,35.559998,35.12,25.129614,0.063178934
