"species","site","present","Latitude","Longitude","stdev","SST_p50","Chl_50p","skewnes","TSM_50P","PAR_50P","Calcification.rate","Colony.maximum.diameter","Corallite.width.maximum","Growth.form.typical","Growth.rate","Polyps.per.area","Skeletal.density","Skeletal.micro.density","molefam","morphfam"
"Acropora glauca",97,0,-18.766,146.533,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",117,0,-21.2,152.566,1.83990478515625,25.7268753051758,0.115819707512856,-0.0281143430620432,0.323747932910919,47.037281036377,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",52,0,-14.524,144.964,2.25754356384277,26.7000007629395,0.21738775074482,-0.0532008968293667,0.442345261573792,47.4302787780762,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",226,0,-14.697,145.46,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",120,0,-31.539,159.061,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",118,0,-20.943,150.072,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",215,0,-31.529,159.061,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",36,0,-23.886,152.424,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",76,0,-14.663,145.448,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",156,0,-18.873,148.143,1.9013135433197,26.25,0.227162197232246,-0.0292305294424295,0.428764522075653,46.7907752990723,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",32,0,-16.28,149.96,1.57235312461853,26.7000007629395,0.112326413393021,0.0199612583965063,0.321844518184662,47.8958740234375,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",99,0,-14.483,145.25,2.02824735641479,26.4750003814697,0.167946219444275,0.00141927099321038,0.411302149295807,46.4995956420898,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",127,0,-10.483,142.2,1.81131947040558,27.6731262207031,3.76980924606323,-0.109322510659695,2.23581171035767,44.593448638916,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",67,0,-9.775,143.86,1.66408240795135,27.4481258392334,0.555998742580414,-0.168313235044479,0.465885877609253,45.1213989257812,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",181,0,-14.69,145.46,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",54,0,-18.772,146.532,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",227,0,-29.93,153.4,2.17872667312622,22.2731246948242,0.596937298774719,0.17945659160614,0.386524885892868,41.6320037841797,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",50,0,-13.169,143.942,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",95,0,-27.45,153.416,2.46199488639832,23.3981246948242,6.09970998764038,0.123172774910927,1.83026885986328,40.806999206543,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",130,0,-9.747,143.411,1.79039573669434,27.5268745422363,1.8443500995636,-0.0697010532021523,1.72372114658356,44.0674095153809,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",161,0,-9.666,143.116,1.91484344005585,27.7518749237061,1.66273534297943,-0.031220581382513,2.18747711181641,43.169319152832,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",128,0,-10.57,142.23,1.88697862625122,27.6731262207031,3.76980924606323,-0.123412378132343,2.23581171035767,43.6664505004883,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",64,0,-18.814,146.432,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",147,0,-20.16,149.02,2.41745400428772,25.7999992370605,0.301858067512512,-0.160318166017532,0.495319038629532,44.5765991210938,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",153,0,-14.925,145.702,1.94577372074127,26.6268749237061,0.155867964029312,-1.08679711818695,0.398507475852966,46.6730461120605,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",190,0,-12.26,122.91,1.41561567783356,28.8768749237061,0.15051694214344,-0.157346397638321,0.355339735746384,48.0809707641602,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",92,0,-11.829,144.061,1.73325860500336,26.9249992370605,0.759790539741516,0.00891904346644878,1.07029294967651,45.498291015625,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",121,0,-19.083,152.283,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",129,0,-14.368,145.373,1.85540223121643,26.7000007629395,0.161495164036751,0.0181890185922384,0.410022795200348,45.809814453125,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",109,0,-17.25,151.44,1.59086215496063,26.5481262207031,0.0744704753160477,0.0324072688817978,0.268101781606674,47.8737449645996,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",85,0,-11.587,144.031,1.69002532958984,26.7731246948242,1.5987297296524,-0.0347010754048824,2.21968674659729,45.4127006530762,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",66,0,-13.043,143.626,2.05966091156006,26.9249992370605,1.41025185585022,-0.0293262042105198,1.5010998249054,45.1727485656738,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",47,0,-18.232,146.638,2.17761707305908,26.3231258392334,0.340203642845154,-0.0439045578241348,0.493701636791229,45.1046295166016,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",43,0,-13.166,143.95,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",69,0,-9.918,144,1.60931742191315,27.2231254577637,0.535527586936951,-0.165675476193428,0.449317455291748,45.2118492126465,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",223,0,-13.16,143.95,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",212,0,-14.658,145.448,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",160,0,-14.696,145.451,2.0716278553009,26.4750003814697,0.152895092964172,-0.00573915522545576,0.403914153575897,46.3644943237305,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",25,0,-20.147,148.904,2.47478723526001,25.8731250762939,0.31523060798645,-0.159783199429512,0.556038975715637,45.052661895752,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",20,0,-10.2,142.81,1.91688001155853,27.6000003814697,3.48982167243958,-0.11379799246788,2.42035436630249,43.4738807678223,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",207,0,-9.879,142.99,1.92809116840363,27.5268745422363,1.34841310977936,-0.0320996940135956,2.4937744140625,44.0533065795898,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",135,0,-14.826,145.721,1.79846787452698,26.7000007629395,0.156297758221626,0.057816457003355,0.392502784729004,46.8246917724609,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",82,0,-23.9,152.4,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",100,0,-9.58,143.74,1.67186784744263,27.4481258392334,0.559138774871826,-0.096271850168705,0.481344044208527,44.6994094848633,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",179,0,-23.44,151.94,2.24899935722351,24.4500007629395,0.306203752756119,0.0943776145577431,0.507490396499634,45.4498291015625,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",77,0,-19.098,152.278,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",204,0,-23.465,151.847,2.2830011844635,24.4500007629395,0.307791858911514,0.0702341198921204,0.499401718378067,46.6880187988281,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",201,0,-9.683,144.701,1.69306933879852,27.2231254577637,0.206294879317284,-0.0570325776934624,0.428219854831696,45.6088714599609,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",111,0,-14.693,145.657,1.80395936965942,26.5481262207031,0.156328767538071,0.046073455363512,0.391303092241287,45.8402252197266,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",143,0,-9.938,142.95,1.90673649311066,27.5634365081787,1.11774694919586,-0.0399185530841351,2.26590704917908,43.6307907104492,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",70,1,-29.922,153.386,2.18883585929871,22.3518753051758,0.665786564350128,0.180064082145691,0.391190052032471,41.3347930908203,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",168,0,-18.75,147.266,2.10506892204285,26.25,0.217363119125366,-0.0659095421433449,0.408125102519989,45.9734382629395,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",72,0,-23.697,152.201,2.16615676879883,24.4500007629395,0.314771890640259,0.0755935981869698,0.481332540512085,45.5513801574707,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",197,0,-27.21,153.25,2.63724327087402,22.9481258392334,1.27778148651123,0.103341296315193,1.91190457344055,43.5377388000488,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",188,0,-14.65,145.25,2.16161370277405,26.4750003814697,0.19610658288002,-0.00508059468120337,0.426758170127869,46.6577911376953,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",139,0,-20.269,149.045,2.4920494556427,25.7268753051758,NA,-0.168874353170395,NA,43.1616897583008,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",198,0,-31.54,159.05,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",21,0,-14.597,145.623,1.79454779624939,26.6268749237061,0.153619319200516,0.0413377247750759,0.38835197687149,47.121639251709,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",39,0,-19.333,158.666,1.62707436084747,25.7999992370605,0.147886693477631,0.0138588305562735,0.352087914943695,46.7220611572266,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",60,0,-12.992,143.858,1.77822732925415,26.7000007629395,3.1237416267395,0.00813888292759657,2.23242807388306,46.1398391723633,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",202,0,-20.25,149.07,2.46872305870056,25.7634372711182,0.304354965686798,-0.15340681374073,0.499235212802887,44.8139610290527,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",96,0,-13.943,144.237,2.0670063495636,26.6268749237061,1.32324635982513,0.0720810443162918,1.39956247806549,47.8176689147949,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",98,0,-9.918,144.03,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",142,0,-18.813,146.434,2.71904611587524,26.5115623474121,0.492128372192383,-0.191384389996529,1.24214625358582,46.3942794799805,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",228,0,-29.779,153.305,2.51418948173523,22.4249992370605,NA,0.426449209451675,NA,40.9135131835938,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",182,0,-9.91,144,1.60931742191315,27.2231254577637,0.535527586936951,-0.165675476193428,0.449317455291748,45.2118492126465,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",193,0,-9.166,143.833,1.81489193439484,27.7884368896484,0.807005882263184,-0.111298069357872,0.754070103168488,45.4893608093262,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",24,0,-18.6,146.483,2.58937573432922,26.4750003814697,0.484263122081757,-0.148054257035255,0.933936953544617,44.8490715026855,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",225,0,-9.901,144.184,1.5685623884201,26.9981250762939,0.548855662345886,-0.0691331177949905,0.480818033218384,46.1238403320312,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",219,0,-10.067,143.167,1.90304446220398,27.4481258392334,1.50688064098358,-0.0273537449538708,2.57499742507935,43.7829208374023,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",133,0,-18.766,146.55,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",145,0,-20.945,150.075,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",185,0,-9.966,143.276,1.88095009326935,27.4481258392334,1.67580235004425,-0.108815930783749,2.10338068008423,44.3593444824219,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",169,0,-14.692,145.453,2.0716278553009,26.4750003814697,0.152895092964172,-0.00573915522545576,0.403914153575897,46.3644943237305,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",42,0,-23.627,152.181,2.11183500289917,24.5231246948242,0.315928637981415,0.0588703826069832,0.456825137138367,45.5868453979492,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",164,0,-9.99,142.23,1.91567957401276,27.6731262207031,3.76980924606323,-0.0276790801435709,2.23581171035767,43.3607025146484,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",110,0,-9.143,143.874,1.80677461624146,27.6731262207031,0.81588888168335,-0.105545893311501,0.850717782974243,45.720890045166,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",29,0,-11.592,144.031,1.69002532958984,26.7731246948242,1.5987297296524,-0.0347010754048824,2.21968674659729,45.4127006530762,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",10,0,-18.659,146.511,2.51219177246094,26.4750003814697,0.477738916873932,-0.163214430212975,0.930404782295227,44.8490715026855,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",3,0,-21.5,152.416,1.93071007728577,25.5018749237061,0.127281203866005,-0.063662514090538,0.343076646327972,46.7519989013672,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",150,0,-9.755,143.846,1.65008819103241,27.4481258392334,0.542775630950928,-0.163947969675064,0.465934455394745,45.211498260498,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",74,1,-14.732,145.194,2.30103969573975,26.4018745422363,0.218748047947884,-0.051725260913372,0.437933057546616,47.299015045166,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",196,0,-23.63,152.15,2.15542912483215,24.5231246948242,0.320773035287857,0.0512040965259075,0.477597564458847,45.5868453979492,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",146,0,-18.659,146.56,2.45705318450928,26.4750003814697,0.47443038225174,-0.132112368941307,0.87576150894165,44.9648284912109,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",37,1,-29.933,159.066,1.96979808807373,21.9750003814697,0.207715287804604,0.161255866289139,0.442135512828827,40.2059898376465,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",199,0,-9.901,142.784,1.91964364051819,27.6731262207031,1.70581459999084,-0.0846827402710915,2.36509561538696,44.2880249023438,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
"Acropora glauca",213,0,-19.138,146.879,2.75865197181702,26.3231258392334,NA,-0.160702869296074,NA,45.8875312805176,NA,NA,"1.3","tables_or_plates",NA,NA,"1.46","2.824","Acroporidae","Acroporidae"
