trait,master_species,value
range_size_veron,Leptastrea.aequalis,8844294.079
range_size_veron,Leptastrea.bewickensis,15300107.25
range_size_veron,Leptastrea.bottae,21233523.16
range_size_veron,Leptastrea.inaequalis,29141076.41
range_size_veron,Leptastrea.pruinosa,34031021.93
range_size_veron,Leptastrea.purpurea,46928429.1
range_size_veron,Leptastrea.transversa,44941464.44
range_size_veron,Leptoria.irregularis,14921045.25
range_size_veron,Leptoria.phrygia,43197136.2
range_size_veron,Leptoseris.amitoriensis,3315443.978
range_size_veron,Leptoseris.cailleti,3559368.782
range_size_veron,Leptoseris.cucullata,4010454.967
range_size_veron,Leptoseris.explanata,37347947.01
range_size_veron,Leptoseris.foliosa,25396774.41
range_size_veron,Leptoseris.gardineri,25705586.03
range_size_veron,Leptoseris.hawaiiensis,44247023.94
range_size_veron,Leptoseris.incrustans,38937812.8
range_size_veron,Leptoseris.mycetoseroides,46684064.22
range_size_veron,Leptoseris.papyracea,30450676.65
range_size_veron,Leptoseris.scabra,46534988.68
range_size_veron,Leptoseris.solida,32822328.18
range_size_veron,Leptoseris.striata,6847881.718
range_size_veron,Leptoseris.tubulifera,12521926.68
range_size_veron,Leptoseris.yabei,29326651.9
range_size_veron,Lithophyllon.lobata,8062258.611
range_size_veron,Lithophyllon.mokai,25960222.59
range_size_veron,Lithophyllon.undulatum,17126402.28
range_size_veron,Lobophyllia.corymbosa,39734413.76
range_size_veron,Lobophyllia.dentatus,13200118.15
range_size_veron,Lobophyllia.diminuta,11998003.53
range_size_veron,Lobophyllia.flabelliformis,11829035.35
range_size_veron,Lobophyllia.hataii,31285330.56
range_size_veron,Lobophyllia.hemprichii,43317471.76
range_size_veron,Lobophyllia.pachysepta,14764376.57
range_size_veron,Lobophyllia.robusta,23293667.16
range_size_veron,Lobophyllia.serratus,9098337.705
range_size_veron,Madracis.asanoi,583752.7454
range_size_veron,Madracis.asperula,8239586.702
range_size_veron,Madracis.decactis,5919754.935
range_size_veron,Madracis.formosa,3797767.932
range_size_veron,Madracis.kirbyi,30365525
range_size_veron,Madracis.mirabilis,3902335.178
range_size_veron,Madracis.pharensis,5344528.923
range_size_veron,Madracis.senaria,3559368.782
range_size_veron,Manicina.areolata,3876623.062
range_size_veron,Meandrina.braziliensis,5047706.253
range_size_veron,Meandrina.meandrites,4115022.212
range_size_veron,Merulina.ampliata,39544104.93
range_size_veron,Merulina.scabricula,30127189.25
range_size_veron,Merulina.scheeri,1251338.417
range_size_veron,Micromussa.amakusensis,26446019.34
range_size_veron,Micromussa.diminuta,2932919.702
range_size_veron,Micromussa.minuta,10828948.79
range_size_veron,Montigyra.kenti,704098.6939
range_size_veron,Montipora.aequituberculata,44109378.09
range_size_veron,Montipora.altasepta,15526800.91
range_size_veron,Montipora.angulata,21700508.35
range_size_veron,Montipora.aspergillus,529607.532
range_size_veron,Montipora.australiensis,14198145.33
range_size_veron,Montipora.cactus,6091593.297
range_size_veron,Montipora.calcarea,22910014.11
range_size_veron,Montipora.caliculata,34940883.72
range_size_veron,Montipora.capitata,22831663.39
range_size_veron,Montipora.capricornis,15328640.34
range_size_veron,Montipora.cebuensis,18933986.04
range_size_veron,Montipora.circumvallata,889895.8651
range_size_veron,Montipora.cocosensis,6083099.712
range_size_veron,Montipora.confusa,9912940.327
range_size_veron,Montipora.corbettensis,21212777.75
range_size_veron,Montipora.crassituberculata,26222151.76
range_size_veron,Montipora.cryptus,2605600.917
range_size_veron,Montipora.danae,39294159.68
range_size_veron,Montipora.delicatula,8954356.853
range_size_veron,Montipora.digitata,28306225.45
range_size_veron,Montipora.dilatata,5151682.13
range_size_veron,Montipora.echinata,529607.532
range_size_veron,Montipora.efflorescens,41967750.66
range_size_veron,Montipora.effusa,17542395.59
range_size_veron,Montipora.flabellata,5151682.13
range_size_veron,Montipora.florida,8771396.636
range_size_veron,Montipora.floweri,36165014.22
range_size_veron,Montipora.foliosa,36561650.97
range_size_veron,Montipora.foveolata,37918757.18
range_size_veron,Montipora.friabilis,14130814.1
range_size_veron,Montipora.gaimardi,2975781.336
range_size_veron,Montipora.grisea,33231554.04
range_size_veron,Montipora.hemispherica,358683.913
range_size_veron,Montipora.hirsuta,9280553.391
range_size_veron,Montipora.hispida,35372941.14
range_size_veron,Montipora.hodgsoni,9770947.634
range_size_veron,Montipora.hoffmeisteri,35217170.07
range_size_veron,Montipora.incrassata,27200373.52
range_size_veron,Montipora.informis,42340220.79
range_size_veron,Montipora.kellyi,295232.6816
range_size_veron,Montipora.lobulata,13289182.27
range_size_veron,Montipora.mactanensis,7485288.456
range_size_veron,Montipora.malampaya,6108198.082
range_size_veron,Montipora.meandrina,4381725.766
range_size_veron,Montipora.millepora,36238862.44
range_size_veron,Montipora.mollis,32817441.64
range_size_veron,Montipora.monasteriata,37246602.78
range_size_veron,Montipora.niugini,8853965.773
range_size_veron,Montipora.nodosa,25103814.09
range_size_veron,Montipora.orientalis,6763853.863
range_size_veron,Montipora.pachytuberculata,529607.532
range_size_veron,Montipora.palawanensis,9444410.697
range_size_veron,Montipora.patula,5419961.049
range_size_veron,Montipora.peltiformis,32744819.3
range_size_veron,Montipora.porites,9745262.589
range_size_veron,Montipora.samarensis,16550581.39
range_size_veron,Montipora.saudii,717596.0685
range_size_veron,Montipora.setosa,3342683.851
range_size_veron,Montipora.spongiosa,2542432.584
range_size_veron,Montipora.spongodes,30896475.12
range_size_veron,Montipora.spumosa,39133138.84
range_size_veron,Montipora.stellata,15361426.39
range_size_veron,Montipora.stilosa,3209455.615
range_size_veron,Montipora.taiwanensis,4893438.952
range_size_veron,Montipora.tuberculosa,46174969.73
range_size_veron,Montipora.turgescens,42662186.43
range_size_veron,Montipora.turtlensis,21098294.71
range_size_veron,Montipora.undata,27144018.49
range_size_veron,Montipora.venosa,40198848.32
range_size_veron,Montipora.verrilli,8659018.88
range_size_veron,Montipora.verrucosa,45031628.63
range_size_veron,Montipora.verruculosus,8495281.86
range_size_veron,Montipora.vietnamensis,12012052.67
range_size_veron,Moseleya.latistellata,5142360.371
range_size_veron,Mussa.angulosa,4010454.967
range_size_veron,Mussismilia.braziliensis,1037251.286
range_size_veron,Mussismilia.harttii,1037251.286
range_size_veron,Mussismilia.hispida,1037251.286
range_size_veron,Mycedium.elephantotus,40970133.81
range_size_veron,Mycedium.mancaoi,25878027.32
range_size_veron,Mycedium.robokaki,12803416.2
range_size_veron,Mycedium.steeni,2227622.423
range_size_veron,Mycedium.umbra,2258611.804
range_size_veron,Mycetophyllia.aliciae,3772055.817
range_size_veron,Mycetophyllia.danaana,3772055.817
range_size_veron,Mycetophyllia.ferox,3772055.817
range_size_veron,Mycetophyllia.lamarckiana,4115022.212
range_size_veron,Mycetophyllia.reesi,3559368.782
range_size_veron,Nemenzophyllia.turbida,3072701.389
range_size_veron,Oculina.diffusa,8260962.779
range_size_veron,Oculina.patagonica,426222.4066
range_size_veron,Oculina.valenciennesi,8260962.779
range_size_veron,Oculina.varicosa,3772346.947
range_size_veron,Oulastrea.crispata,14404282.43
range_size_veron,Oulophyllia.bennettae,27200270.9
range_size_veron,Oulophyllia.crispa,35476144.29
range_size_veron,Oulophyllia.levis,16575000.35
range_size_veron,Oxypora.convoluta,358683.913
range_size_veron,Oxypora.crassispinosa,15533853.91
range_size_veron,Oxypora.egyptensis,734386.2392
range_size_veron,Oxypora.glabra,17606971.39
range_size_veron,Oxypora.lacera,35819427.3
range_size_veron,Pachyseris.foliosa,10124055.35
range_size_veron,Pachyseris.gemmae,11944720.81
range_size_veron,Pachyseris.involuta,2966662.796
range_size_veron,Pachyseris.rugosa,32711550.67
range_size_veron,Pachyseris.speciosa,41305821.46
range_size_veron,Palauastrea.ramosa,12414101.45
range_size_veron,Paraclavarina.triangularis,7309252.225
range_size_veron,Parasimplastrea.sheppardi,920837.6564
range_size_veron,Pavona.bipartita,29998529.5
range_size_veron,Pavona.cactus,40667232.91
range_size_veron,Pavona.clavus,43483454.77
range_size_veron,Pavona.danai,10745922.05
range_size_veron,Pavona.decussata,41778330.36
range_size_veron,Pavona.diffluens,3099638.364
range_size_veron,Pavona.duerdeni,45387378.48
range_size_veron,Pavona.explanulata,45354113.64
range_size_veron,Pavona.frondifera,37345327.03
range_size_veron,Pavona.gigantea,3475157.427
range_size_veron,Pavona.maldivensis,48429076.84
range_size_veron,Pavona.minuta,27326545.16
range_size_veron,Pavona.varians,49383111.9
range_size_veron,Pavona.venosa,36094635.2
range_size_veron,Pavona.xarifae,27326545.16
range_size_veron,Pectinia.africanus,4093945.201
range_size_veron,Pectinia.alcicornis,24887785.58
range_size_veron,Pectinia.ayleni,13288010.9
range_size_veron,Pectinia.elongata,16207857.85
range_size_veron,Pectinia.lactuca,28857050.23
range_size_veron,Pectinia.maxima,6421973.83
range_size_veron,Pectinia.paeonia,29119005.13
range_size_veron,Pectinia.pygmaeus,2761664.134
range_size_veron,Pectinia.teres,8251175.007
range_size_veron,Physogyra.lichtensteini,32169873.31
range_size_veron,Platygyra.acuta,15341588.26
range_size_veron,Platygyra.carnosus,6693430.963
range_size_veron,Platygyra.contorta,25648088.44
range_size_veron,Platygyra.crosslandi,4773684.825
range_size_veron,Platygyra.daedalea,44276078.82
range_size_veron,Platygyra.lamellina,34448629.24
range_size_veron,Platygyra.pini,40458350.38
range_size_veron,Platygyra.ryukyuensis,28980923.73
range_size_veron,Platygyra.sinensis,39021322.53
range_size_veron,Platygyra.verweyi,14532608.97
range_size_veron,Platygyra.yaeyamaensis,13473335.12
range_size_veron,Plerogyra.discus,3452780.545
range_size_veron,Plerogyra.simplex,17558049.56
range_size_veron,Plerogyra.sinuosa,41688839.46
range_size_veron,Plesiastrea.devantieri,1913140.002
range_size_veron,Plesiastrea.versipora,44096908.32
range_size_veron,Pocillopora.ankeli,9094482.431
range_size_veron,Pocillopora.capitata,9268713.615
range_size_veron,Pocillopora.damicornis,49524503.55
range_size_veron,Pocillopora.danae,16686873.54
range_size_veron,Pocillopora.effusus,1095640.401
range_size_veron,Pocillopora.elegans,25064136.19
range_size_veron,Pocillopora.eydouxi,47129757.29
range_size_veron,Pocillopora.fungiformis,914512.1916
range_size_veron,Pocillopora.indiania,2531015.671
range_size_veron,Pocillopora.inflata,1548595.623
range_size_veron,Pocillopora.kelleheri,12205089.61
range_size_veron,Pocillopora.ligulata,15897427.79
range_size_veron,Pocillopora.meandrina,35321295.05
range_size_veron,Pocillopora.molokensis,6985177.369
range_size_veron,Pocillopora.verrucosa,46593592.7
range_size_veron,Pocillopora.woodjonesi,32073193.61
range_size_veron,Pocillopora.zelli,2267189.145
range_size_veron,Podabacia.crustacea,37228943.23
range_size_veron,Podabacia.lankaensis,383737.0738
range_size_veron,Podabacia.motuporensis,28453880.95
range_size_veron,Podabacia.sinai,358683.913
range_size_veron,Polyphyllia.novaehiberniae,10170749.66
range_size_veron,Polyphyllia.talpina,33063686.59
range_size_veron,Porites.annae,26168435.82
range_size_veron,Porites.aranetai,5747207.732
range_size_veron,Porites.arnaudi,13746101.25
range_size_veron,Porites.astreoides,6158154.085
range_size_veron,Porites.attenuata,18998622.5
range_size_veron,Porites.australiensis,39869473.59
range_size_veron,Porites.branneri,5047706.253
range_size_veron,Porites.brighami,4524148.447
range_size_veron,Porites.cocosensis,2607663.487
range_size_veron,Porites.colonensis,3772055.817
range_size_veron,Porites.columnaris,1279521.569
range_size_veron,Porites.compressa,2729100.275
range_size_veron,Porites.cumulatus,9643020.83
range_size_veron,Porites.cylindrica,32607618.8
range_size_veron,Porites.deformis,18327488.23
range_size_veron,Porites.densa,10299161.77
range_size_veron,Porites.desilveri,80509.65437
range_size_veron,Porites.divaricata,4010454.967
range_size_veron,Porites.echinulata,2577672.689
range_size_veron,Porites.eridani,4917113.986
range_size_veron,Porites.evermanni,25919978.41
range_size_veron,Porites.flavus,1754439.519
range_size_veron,Porites.furcata,4010454.967
range_size_veron,Porites.harrisoni,2335302.649
range_size_veron,Porites.heronensis,3964152.803
range_size_veron,Porites.horizontalata,19078449.28
range_size_veron,Porites.latistella,29700884.49
range_size_veron,Porites.lichen,45163876.9
range_size_veron,Porites.lobata,46991125.72
range_size_veron,Porites.lutea,46540072.29
range_size_veron,Porites.mayeri,15476681.9
range_size_veron,Porites.monticulosa,30153298.47
range_size_veron,Porites.murrayensis,36024983.41
range_size_veron,Porites.myrmidonensis,2758701.217
range_size_veron,Porites.napopora,12689349.96
range_size_veron,Porites.negrosensis,10362470.6
range_size_veron,Porites.nigrescens,32421004.93
range_size_veron,Porites.nodifera,2593760.988
range_size_veron,Porites.okinawensis,1074947.608
range_size_veron,Porites.ornata,4010679.084
range_size_veron,Porites.panamensis,1400229.368
range_size_veron,Porites.porites,4799804.845
range_size_veron,Porites.profundus,8615895.779
range_size_veron,Porites.pukoensis,837291.6445
range_size_veron,Porites.rugosa,9565588.044
range_size_veron,Porites.rus,43379788.27
range_size_veron,Porites.sillimaniana,8399789.364
range_size_veron,Porites.solida,41476669.13
range_size_veron,Porites.somaliensis,1539705.281
range_size_veron,Porites.stephensoni,23139921.99
range_size_veron,Porites.tuberculosa,7224755.2
range_size_veron,Porites.vaughani,36519596.77
range_size_veron,Poritipora.paliformis,1087775.582
range_size_veron,Psammocora.contigua,41417330.9
range_size_veron,Psammocora.decussata,230557.7486
range_size_veron,Psammocora.digitata,39723269.47
range_size_veron,Psammocora.explanulata,38204234.26
range_size_veron,Psammocora.haimeana,44404599.99
range_size_veron,Psammocora.nierstraszi,42142480.85
range_size_veron,Psammocora.obtusangula,24126040.59
range_size_veron,Psammocora.profundacella,43407907.01
range_size_veron,Psammocora.stellata,11348393.82
range_size_veron,Psammocora.superficialis,39866067.84
range_size_veron,Psammocora.vaughani,9570529.389
range_size_veron,Psammocora.verrilli,2525238.222
range_size_veron,Pseudosiderastrea.tayami,32370230.72
range_size_veron,Sandalolitha.africana,530983.7096
range_size_veron,Sandalolitha.dentata,31039329.11
range_size_veron,Sandalolitha.robusta,35109130.62
range_size_veron,Scapophyllia.cylindrica,26945869.38
range_size_veron,Schizoculina.africana,1005880.587
range_size_veron,Schizoculina.fissipara,1005880.587
range_size_veron,Scolymia.australis,12785958.34
range_size_veron,Scolymia.cubensis,4835019.218
range_size_veron,Scolymia.vitiensis,36717563.03
range_size_veron,Seriatopora.aculeata,9109869.098
range_size_veron,Seriatopora.caliendrum,31194443.58
range_size_veron,Seriatopora.dendritica,10603869.56
range_size_veron,Seriatopora.guttatus,14658397.12
range_size_veron,Seriatopora.hystrix,39956339.58
range_size_veron,Seriatopora.stellata,23350784.9
range_size_veron,Siderastrea.glynni,212687.0346
range_size_veron,Siderastrea.radians,5249298.528
range_size_veron,Siderastrea.savignyana,4414992.801
range_size_veron,Siderastrea.siderea,4115022.212
range_size_veron,Siderastrea.stellata,5047706.253
range_size_veron,Simplastrea.vesicularis,734237.3596
range_size_veron,Solenastrea.bournoni,3772055.817
range_size_veron,Solenastrea.hyades,3667779.702
range_size_veron,Stephanocoenia.michelinii,4939586.463
range_size_veron,Stylaraea.punctata,5525673.269
range_size_veron,Stylocoeniella.armata,38052284.27
range_size_veron,Stylocoeniella.cocosensis,6802802.714
range_size_veron,Stylocoeniella.guentheri,43616603.41
range_size_veron,Stylophora.danae,920609.4138
range_size_veron,Stylophora.kuehlmanni,920609.4138
range_size_veron,Stylophora.madagascarensis,553691.0204
range_size_veron,Stylophora.mamillata,1107221.773
range_size_veron,Stylophora.pistillata,41478759.72
range_size_veron,Stylophora.subseriata,23642225.89
range_size_veron,Stylophora.wellsi,1443586.886
range_size_veron,Symphyllia.agaricia,32306339.74
